kode;nama_tindakan;kelas;biaya_dokter;biaya_rs
7541;SRG II_Skin And Subcutaneous Tissue,Hematoma/Carbuncle Cellulitis/Similar Lesion>3cm,Saucerisation/Incision with Drainage;BASIC;3260000;1140000
7542;SRG II_Skin And Subcutaneous Tissue,Sinus (Shallow<3cm),Excision with/without Biopsy;BASIC;1130000;400000
7543;SRG II_Skin And Subcutaneous Tissue,Tumor/Cyst/Ulcer/Scar,Excision Biopsy  (> 15mm diameter);BASIC;1960000;690000
7544;SRG II_Skin And Subcutaneous Tissue,Wound,Debridement (<3cm);BASIC;1090000;380000
7545;SRG II_Skin,Burns (2% To 5%),Excision;BASIC;3200000;1120000
7546;SRG II_Skin,Burns (More Than 10%),Dressing;BASIC;3750000;1310000
7547;SRG II_Skin,Keratoses/Warts/Tags/Similar Lesions,Excision (6 - 10 Lesions);BASIC;1960000;690000
7548;SRG II_Skin,Keratoses/Warts/Tags/Similar Lesions,Excision (More Than10 Lesions);BASIC;4070000;1430000
7549;SRG II_Skin,Keratoses/Warts/Tags/Similar Lesions,Excision (Not More Than 5 Lesions);BASIC;980000;340000
7550;SRG II_Skin,Plantar Wart,Excision Or Vaporisation By Laser;BASIC;980000;340000
7551;SRG II_Skull,Intracranial Hemorrhage,Osteoplastic Craniotomy/Extensive Craniectomy (Unilateral);BASIC;40200000;14070000
7552;SRG II_Soft Tissue (Lower Limb),Contracture,Major Release;BASIC;7690000;2690000
7553;SRG II_Soft Tissue (Lower Limb),Contracture,Minor Release;BASIC;4070000;1430000
7554;SRG II_Soft Tissue (Lower Limb),Small Tumors (Benign),Excision Biopsy Under General Anesthesia;BASIC;2500000;870000
7555;SRG II_Soft Tissue (Lower Limb),Tumors (Benign),Wide Excision Biopsy;BASIC;6150000;2150000
7556;SRG II_Soft Tissue (Upper Limb),Tumors (Benign),Major Excision Biopsy;BASIC;6150000;2150000
7557;SRG II_Soft Tissue (Upper Limb),Tumors (Malignant),Wide Excision Biopsy;BASIC;7840000;2740000
7558;SRG II_Soft Tissue,Tumor (Malignant),Wide Excision Biopsy <7cm Other Than Upper/Lower Limbs;BASIC;4870000;1710000
7559;SRG II_Spermatic Cord,Spermatocele/Epididymal Cyst,Excision;BASIC;4870000;1700000
7560;SRG II_Spine (exclude Cervical Spine),Various Lesions,Interbody Fusion (Single Segment) with Anterior/Posterior Instrumentation;BASIC;27140000;9500000
7561;SRG II_Spine,,Facet Joint Block (Injection Of Anaesthetic Or Therapeutic Substance) up to 3 Joints;BASIC;11650000;4080000
7562;SRG II_Spine,,Removal Of Spine Implants without Other Procedures (Anterior Approach);BASIC;13960000;4890000
7563;SRG II_Spine,,Vertebroplasty Or Kyphoplasty (Multiple Levels);BASIC;20130000;7050000
7564;SRG II_Spine,,Vertebroplasty Or Kyphoplasty (Single Level);BASIC;13420000;4700000
7565;SRG II_Spine,Fracture-Dislocation,Open Reduction And Stabilisation;BASIC;18640000;6520000
7566;SRG II_Spine,Infection,Posterior Drainage,Debridement And Removal Of Implants,without Fusion Or Other Procedures;BASIC;13960000;4890000
7567;SRG II_Spine,Percutaneous Disc Ablation,2 Or More Levels (Intradiscal Electrothermal Annuloplasty/IDET);BASIC;16400000;5740000
7568;SRG II_Spine,Percutaneous Disc Ablation,Single Level (Intradiscal Electrothermal Annuloplasty/IDET);BASIC;10930000;3830000
7569;SRG II_Spine,Syringomyelia,Laminectomy And Drainage;BASIC;18640000;6520000
7570;SRG II_Spleen,Trauma,Splenectomy;BASIC;10330000;3620000
7571;SRG II_Spleen,Various Non-Traumatic Lesions,Splenectomy (Open);BASIC;8440000;2960000
7572;SRG II_Tendon Sheath (Upper Limb),De Quervain's (Bilateral),Release;BASIC;9350000;3270000
7573;SRG II_Tendon Sheath (Upper Limb),De Quervain's (Unilateral),Release;BASIC;7010000;2450000
7574;SRG II_Tendon Sheath (Upper Limb),Ganglion/Villo-Nodular Synovitis,Excision;BASIC;4540000;1590000
7575;SRG II_Tendon Sheath And Subcutaneous Tissue,Ganglion/Large Bursa,Excision Biopsy (>3cm) ;BASIC;4070000;1430000
7576;SRG II_Tendon Sheath And Subcutaneous Tissue,Ganglion/Small Bursa,Excision Biopsy (<3cm) ;BASIC;3710000;1300000
7577;SRG II_Tendon-Achilles (Lower Limb),Disruption,Repair;BASIC;7540000;2640000
7578;SRG II_Testis,Inguinal,Hydrocele,High Ligation Surgery;BASIC;5350000;1870000
7579;SRG II_Testis,Undescended/Ectopic (Bilateral),Orchidopexy/Transplantation with Hernia Repair;BASIC;9420000;3300000
7580;SRG II_Testis,Undescended/Ectopic (Unilateral),Orchidopexy/Transplantation with Hernia Repair;BASIC;6730000;2360000
7581;SRG II_Testis,Variocoele,Spermatic Vein Embolisation;BASIC;5700000;2000000
7582;SRG II_Testis,Various Lesions,Exploration/Repair;BASIC;2690000;940000
7583;SRG II_Testis,Various Lesions,Orchidectomy (Simple - Laparoscopy);BASIC;10230000;3580000
7584;SRG II_Testis,Various Lesions,Orchidectomy (Simple);BASIC;7310000;2560000
7585;SRG II_Thorax,,Decortication (Laparoscopy);BASIC;16200000;5670000
7586;SRG II_Thorax,Effusion/Fluid/Abscess Collection,Imaging Guided Percutaneous Aspiration/Diagnostic Tap;BASIC;4320000;1510000
7587;SRG II_Thorax,Pleural Effusion,Aspiration;BASIC;1430000;500000
7588;SRG II_Thorax,Pleural Effusion,Biopsy;BASIC;1790000;630000
7589;SRG II_Thorax,Tumor (Mediastinal),Complex Resection;BASIC;16740000;5860000
7590;SRG II_Thorax,Tumor (Mediastinal),Resection;BASIC;13290000;4650000
7591;SRG II_Thorax,Various Lesions,Intercostal Drain (Insertion without Resection Of Rib);BASIC;5420000;1900000
7592;SRG II_Thorax,Various Lesions,Thoracotomy (Exploration) with/without Biopsy;BASIC;7680000;2690000
7593;SRG II_Thyroglossal Duct,Cyst Fistula,Excision;BASIC;4570000;1600000
7594;SRG II_Thyroid,Various Lesions,Hemithyroidectomy/Partial Thyroidectomy;BASIC;10240000;3580000
7595;SRG II_Thyroid,Various Lesions,Total/Subtotal Thyroidectomy;BASIC;10290000;3600000
7596;SRG II_Thyroid,Various Lesions,Total/Subtotal Thyroidectomy with Neck Dissection (Unilateral);BASIC;20480000;7170000
7597;SRG II_Tibia,Fracture,Open Reduction And Internal Fixation with Plates And Screws (Comminuted);BASIC;14210000;4970000
7598;SRG II_Tibia,Fracture,Open Reduction and Internal Fixation with Plates And Screws (Simple);BASIC;10930000;3830000
7599;SRG II_Tibia,Tibial Plateau,Tibia Plateau Unicondylar ORIF;BASIC;10930000;3830000
7600;SRG II_Tongue,Tumor,Glossectomy with Radical Neck Dissection;BASIC;10930000;3830000
7601;SRG II_Tongue,Tumor,Hemi-Glossectomy;BASIC;5350000;1870000
7602;SRG II_Tongue,Tumor,Total Glossectomy;BASIC;6030000;2110000
7603;SRG II_Tonsils,Abscess,Drainage;BASIC;980000;340000
7604;SRG II_Tonsils,Various Lesions,Removal;BASIC;5010000;1750000
7605;SRG II_Trachea,Tracheostomy,Revision And Reinsertion;BASIC;6540000;2290000
7606;SRG II_Trachea,Various Lesions,Trachea Reconstruction;BASIC;10150000;3550000
7607;SRG II_Trachea,Various Lesions,Tracheostomy;BASIC;4730000;1650000
7608;SRG II_Upper Limb,Fracture/Dislocation,Manipulation And Reduction;BASIC;3020000;1060000
7609;SRG II_Ureter,,Anastomosis End To End Ureter;BASIC;6160000;2150000
7610;SRG II_Ureter,,Cystoscopy And Insertion Of Double J Stent;BASIC;6160000;2150000
7611;SRG II_Ureter,,Extra Corporeal Shockwave Lithotripsy (ESWL) For Ureteric Stone;BASIC;7690000;2690000
7612;SRG II_Ureter,,Ureteroscopy;BASIC;4880000;1710000
7613;SRG II_Ureter,Calculus,Ureteroscopy And Lithotripsy with/without Ultrasound;BASIC;8840000;3100000
7614;SRG II_Ureter,Calculus,Ureteroscopy And Lithotripsy with/without Ultrasound (Laser);BASIC;12570000;4400000
7615;SRG II_Ureter,Various Lesions,Intestinal Conduit;BASIC;11930000;4170000
7616;SRG II_Ureter,Various Lesions,Reimplantation (Bilateral);BASIC;12570000;4400000
7617;SRG II_Ureter,Various Lesions,Reimplantation (Unilateral);BASIC;8840000;3100000
7618;SRG II_Ureter,Various Lesions,Reimplantation,Laparoscopy (Unilateral);BASIC;12570000;4400000
7619;SRG II_Ureter,Various Lesions,Ureterotomy/Insertion Of Double J Stent;BASIC;6510000;2280000
7620;SRG II_Urethra,,Ureteroscopy;BASIC;4070000;1430000
7621;SRG II_Urethra,Hypospadias,Meatoplasty;BASIC;2250000;790000
7622;SRG II_Urethra,Injury,Repair/Urethroplasty Of Anterior Urethra;BASIC;6510000;2280000
7623;SRG II_Urethra,Meatal Stenosis,Meatotomy;BASIC;2340000;820000
7624;SRG II_Urethra,Various Lesions,Sachse Internal Urethrotomy;BASIC;8840000;3100000
7625;SRG II_Urethra,Various Lesions,Staged Urethroplasty (Each Stage);BASIC;8840000;3100000
7626;SRG II_Uterus,,Sub-Total/Total Hysterectomy with/without Salpingo-Oophorectomy;BASIC;10190000;3570000
7627;SRG II_Uterus,Endometriosis,Hysterectomy with Salpingo-Oophorectomy;BASIC;10930000;3830000
7628;SRG II_Uterus,Endometriosis,Hysterectomy without Salpingo-Oophorectomy;BASIC;7690000;2690000
7629;SRG II_Uterus,Fibroids,Myomectomy (Complicated >5cm/Multiple >2/Challenging Location);BASIC;9650000;3380000
7630;SRG II_Uterus,Fibroids,Myomectomy (Simple <5cm - Laparoscopy);BASIC;11140000;3900000
7631;SRG II_Uterus,Fibroids,Myomectomy (Simple <5cm - Open);BASIC;7950000;2780000
7632;SRG II_Uterus,Malignant Condition,Radical Hysterectomy with/without Lymphadenectomy;BASIC;11980000;4190000
7633;SRG II_Uterus,Malignant Condition,Radical Hysterectomy with/without Lymphadenectomy (Laparoscopy);BASIC;16770000;5870000
7634;SRG II_Uterus,Malignant Condition,Total Hysterectomy with/without Salpingo-Oophorectomy with/without Lymph Node Dissection (Open);BASIC;10930000;3830000
7635;SRG II_Uterus,Pregnancy And Multiparity,Uncomplicated Caesarean Section And Tubal Ligation;BASIC;7190000;2520000
7636;SRG II_Uterus,Pregnancy,Caesarean Section with Hysterectomy;BASIC;12190000;4270000
7637;SRG II_Uterus,Pregnancy,Uncomplicated Caesarean Section;BASIC;5980000;2090000
7638;SRG II_Uterus,Various Lesions,Curettage with/without Dilatation;BASIC;1960000;690000
7639;SRG II_Uterus/Cervix,Hysteroscopy,Diagnostic with General Anesthesia;BASIC;2200000;770000
7640;SRG II_Vas Deferens,,Vasovasostomy;BASIC;8840000;3100000
7641;SRG II_Vas Deferens,Various Lesions,Varicocelectomy (Microsurgical);BASIC;8840000;3100000
7642;SRG II_Vas Deferens,Various Lesions,Vasectomy;BASIC;3640000;1270000
7643;SRG II_Vein,Arterio-Venous Fistula,Dissection And Ligation;BASIC;2140000;750000
7644;SRG II_Vein,Bleeding Varicosities/Vascular Malformation,Image Guided Sclerotherapy Injection;BASIC;6460000;2260000
7645;SRG II_Vein,Varicosity,High Ligation And Complete Stripping/Excision Of Long/Long And Short Saphenous Vein;BASIC;8030000;2810000
7646;SRG II_Vulva,Abscess,Incision;BASIC;1870000;650000
7647;SRG II_Vulva,Bartholin Cyst,Incision/Marsupialization with/without Use Of Laser;BASIC;1870000;650000
7648;SRG II_Vulva,Malignant Condition,Radical Vulvectomy With Groin Dissection And With Or Without Skin Flap Closure;BASIC;17150000;6000000
7649;SRG II_Wrist,Distal Or Radial Ulnar Joint (DRUJ) Instability,Complex Ligament Reconstruction;BASIC;13960000;4890000
7650;SRG II_Wrist,Distal Radius Fracture,Open Reduction And Internal Fixation (ORIF) with Ulnar Head/Styloid Fixation/Tfcc Repair;BASIC;10930000;3830000
7651;CABG;STANDARD;60000000;0
7652;DOKTER OPERATOR ODONTECTOMY A;STANDARD;4408000;1543000
7653;DOKTER OPERATOR ODONTECTOMY B;STANDARD;4959000;1736000
7654;DOKTER OPERATOR ODONTECTOMY C;STANDARD;5511000;1929000
7655;DOKTER OPERATOR _NEUROSURGERY;STANDARD;34763000;16223000
7656;DOKTER OPERATOR _NEUROSURGERY_1;STANDARD;15450000;5408000
7657;DOKTER OPERATOR _NEUROSURGERY_2;STANDARD;7725000;2704000
7658;DOKTER OPERATOR _TABLE _TARIF I _ 1;STANDARD;1040000;364000
7659;DOKTER OPERATOR _TABLE _TARIF I _ 2;STANDARD;2080000;728000
7660;DOKTER OPERATOR _TABLE _TARIF I _ 3;STANDARD;4320000;1512000
7661;DOKTER OPERATOR _TABLE _TARIF I _ 4;STANDARD;5680000;1988000
7662;DOKTER OPERATOR _TABLE _TARIF I _ 5;STANDARD;8160000;2856000
7663;DOKTER OPERATOR _TABLE _TARIF I _ 6;STANDARD;11600000;4060000
7664;DOKTER OPERATOR _TABLE _TARIF I _ 7;STANDARD;16640000;5824000
7665;DOKTER OPERATOR _TABLE _TARIF  II _1  (SUB SPECIALIST / CONSULTANT / PROFESSOR);STANDARD;1352000;473200
7666;DOKTER OPERATOR _TABLE _TARIF  II _2  (SUB SPECIALIST / CONSULTANT / PROFESSOR);STANDARD;2704000;946400
7667;DOKTER OPERATOR _TABLE _TARIF  II _3  (SUB SPECIALIST / CONSULTANT / PROFESSOR);STANDARD;5616000;1965600
7668;DOKTER OPERATOR _TABLE _TARIF  II _4  (SUB SPECIALIST / CONSULTANT / PROFESSOR);STANDARD;7384000;2584400
7669;DOKTER OPERATOR _TABLE _TARIF  II _5  (SUB SPECIALIST / CONSULTANT / PROFESSOR);STANDARD;10608000;3712800
7670;DOKTER OPERATOR _TABLE _TARIF  II _6  (SUB SPECIALIST / CONSULTANT / PROFESSOR);STANDARD;15080000;5278000
7671;DOKTER OPERATOR _TABLE _TARIF  II _7  (SUB SPECIALIST / CONSULTANT / PROFESSOR);STANDARD;21632000;7571200
7672;SRG I_Abdomen/Pelvis,Various Lesions,Insertion Of Peritoneal Dialysis Catheter;STANDARD;1950000;690000
7673;SRG I_Abdomen/Pelvis,Various Lesions,Removal Of Peritoneal Dialysis Catheter;STANDARD;1950000;690000
7674;SRG I_Abdominal Cavity,Adhesions,Lysis As Primary Procedure with/without Bowel Resection (Laparoscopy);STANDARD;7650000;2680000
7675;SRG I_Abdominal Cavity,Adhesions,Lysis As Primary Procedure with/without Bowel Resection (Open);STANDARD;5740000;2010000
7676;SRG I_Abdominal Cavity,Multiple Ruptures,Major Repair/Removal;STANDARD;14980000;5250000
7677;SRG I_Abdominal Cavity,Various Lesions,Colostomy/Enterostomy/Gastrostomy (Laparoscopy);STANDARD;10510000;3680000
7678;SRG I_Abdominal Cavity,Various Lesions,Colostomy/Enterostomy/Gastrostomy (Open);STANDARD;7510000;2630000
7679;SRG I_Abdominal Cavity,Various Lesions,Exploratory Laparotomy;STANDARD;5400000;1890000
7680;SRG I_Abdominal Wall,Epigastric/Umbilical Hernia,Repair (Open);STANDARD;4840000;1700000
7681;SRG I_Abdominal Wall,Inguinal Hernia (Infants & Children),Herniotomy (Bilateral);STANDARD;6770000;2380000
7682;SRG I_Abdominal Wall,Inguinal Hernia (Infants & Children),Herniotomy (Unilateral);STANDARD;4840000;1700000
7683;SRG I_Abdominal Wall,Inguinal/Femoral Hernia,Bilateral Herniorrhaphy (Laparoscopy);STANDARD;16230000;5690000
7684;SRG I_Abdominal Wall,Inguinal/Femoral Hernia,Bilateral Herniorrhaphy (Open);STANDARD;11590000;4060000
7685;SRG I_Abdominal Wall,Inguinal/Femoral Hernia,Unilateral Herniorrhaphy (Laparoscopy);STANDARD;11590000;4060000
7686;SRG I_Abdominal Wall,Inguinal/Femoral Hernia,Unilateral Herniorrhaphy (Open);STANDARD;8280000;2900000
7687;SRG I_Abdominal Wall,Strangulated/Obstructed Hernia,Repair with Bowel Resection;STANDARD;12530000;4390000
7688;SRG I_Abdominal Wall,Strangulated/Obstructed Hernia,Repair without Bowel Resection;STANDARD;10130000;3550000
7689;SRG I_Abdominal Wall,Ventral/Incisional/Recurrent Hernia,Repair (Open);STANDARD;11300000;3960000
7690;SRG I_Adenoids,Various Lesions,Removal;STANDARD;4280000;1500000
7691;SRG I_Adrenals,Various Lesions,Biopsy/Excision (Laparoscopy);STANDARD;12860000;4510000
7692;SRG I_Adrenals,Various Lesions,Biopsy/Excision (Open);STANDARD;9180000;3220000
7693;SRG I_Ankle,,Therapeutic Arthroscopy;STANDARD;11330000;3970000
7694;SRG I_Ankle,Ankle Fracture,Bimalleolar ORIF;STANDARD;13500000;4730000
7695;SRG I_Ankle,Ankle Fracture,Unimalleolar ORIF;STANDARD;9000000;3150000
7696;SRG I_Ankle,Dislocation,Open Reduction;STANDARD;6950000;2440000
7697;SRG I_Ankle,Various Lesions,Repair Of Ligaments;STANDARD;6980000;2450000
7698;SRG I_Anus,Fissure,Excision/Lateral Sphincterotomy;STANDARD;3740000;1310000
7699;SRG I_Anus,Fistula-In-Ano (High),Complex And Recurrent Fistulectomy;STANDARD;5540000;1940000
7700;SRG I_Anus,Fistula-In-Ano,Excision/ Fistulectomy;STANDARD;3740000;1310000
7701;SRG I_Anus,Fistula-In-Ano,Insertion Of Seton;STANDARD;5910000;2070000
7702;SRG I_Anus,Hemorrhoids,Hemorrhoidectomy with/without Sigmoidoscopy;STANDARD;4130000;1450000
7703;SRG I_Anus,Hemorrhoids,Laser Haemorrhoidectomy;STANDARD;7750000;2720000
7704;SRG I_Anus,Hemorrhoids,Removal Of External Anal Tags;STANDARD;1860000;660000
7705;SRG I_Anus,Hemorrhoids,Stapled Haemorrhoidectomy;STANDARD;5540000;1940000
7706;SRG I_Anus,Hemorrhoids,Transanal Haemorrhoidal Dearterialization (THD);STANDARD;3600000;1260000
7707;SRG I_Anus,Perineal Abscess,Saucerisation/Drainage;STANDARD;4040000;1420000
7708;SRG I_Anus,Stricture,Dilatation;STANDARD;980000;350000
7709;SRG I_Aorta,,Total Arch Replacement;STANDARD;54080000;18930000
7710;SRG I_Aorta,Aneurysm,Juxtarenal Type;STANDARD;14180000;4970000
7711;SRG I_Aorta,Ruptured Aortic Aneurysm (Thoracic Or Abdominal),Endo-Vascular Aortic Repair;STANDARD;22500000;7880000
7712;SRG I_Aorta,Thoraco-Abdominal Aneurysm,Excision And Insertion Of Graft;STANDARD;54080000;18930000
7713;SRG I_Aortic Dissection,,Endovascular Fenestration;STANDARD;4170000;1460000
7714;SRG I_Aortic Dissection,,Endovascular Stent Graft Repair;STANDARD;16010000;5610000
7715;SRG I_Appendix,Various Lesions/Abscess,Appendicectomy with/without Drainage (Laparoscopy);STANDARD;9180000;3220000
7716;SRG I_Appendix,Various Lesions/Abscess,Appendicectomy with/without Drainage (Open);STANDARD;7360000;2580000
7717;SRG I_Arteriovenous Fistula Graft,,Thrombectomy;STANDARD;6210000;2180000
7718;SRG I_Arteriovenous Fistula,,Angiogram;STANDARD;3000000;1050000
7719;SRG I_Arteriovenous Fistula,,Synthetic Graft;STANDARD;13220000;4630000
7720;SRG I_Artery,Intracranial,Thrombosis,Percutaneous Catheter Directed Thrombolysis/Thrombectomy;STANDARD;39980000;14000000
7721;SRG I_Artery,Various Lesions,Arterio-Venuous Fistula Creation;STANDARD;8240000;2890000
7722;SRG I_Bladder,Calculus,Vesicolithotomy/Litholapaxy/Ultrasonic Lithotripsy;STANDARD;8800000;3080000
7723;SRG I_Bladder,Cystoscopy with/without Biopsy;STANDARD;2330000;820000
7724;SRG I_Bladder,Cystoscopy,Removal Of Foreign Body/Ureteric Stent;STANDARD;2720000;960000
7725;SRG I_Bladder,Cystoscopy,with Endoscopic Resection/Incision Of Bladder Neck;STANDARD;5590000;1960000
7726;SRG I_Bladder,Retention Of Urine,Suprapubic Cystostomy;STANDARD;4400000;1550000
7727;SRG I_Bladder,Various Lesions,Total Radical Cystectomy,For Malignancy (Laparoscopy);STANDARD;17940000;6280000
7728;SRG I_Bladder,Various Lesions,Total Radical Cystectomy,For Malignancy (Open);STANDARD;12830000;4490000
7729;SRG I_Bladder,Vesico-Rectal Fistula,Correction;STANDARD;7650000;2680000
7730;SRG I_Bladder,Vesico-Vaginal Fistula,Correction;STANDARD;13250000;4640000
7731;SRG I_Bladder/Ureter,Cystoscopy,with Ureteric Catheterisation;STANDARD;3310000;1160000
7732;SRG I_Bladder/Urethra,,Transurethral Resection Of Bladder Tumour (<3cm);STANDARD;7460000;2610000
7733;SRG I_Bladder/Urethra,,Transurethral Resection Of Bladder Tumour (>3cm);STANDARD;10700000;3750000
7734;SRG I_Bladder/Urethra,Cystoscopy,with Urethral Dilatation;STANDARD;3310000;1160000
7735;SRG I_Blood Vessels,Subcutaneous Implanted Vascular Port,Insertion;STANDARD;4110000;1440000
7736;SRG I_Blood Vessels,Subcutaneous Implanted Vascular Port,Removal;STANDARD;2210000;780000
7737;SRG I_Bone (Lower Limb),,Grade 1 And 2 Open Fractures/Open Dislocation Or Open Fracture-Dislocation Wound Debridement;STANDARD;3750000;1320000
7738;SRG I_Bone (Lower Limb),Deformities,Corrective Surgery with Internal Fixation with/without Fluoroscopy;STANDARD;12380000;4340000
7739;SRG I_Bone (Lower Limb),Deformities,Corrective Surgery with Osteotomy Alone;STANDARD;10880000;3810000
7740;SRG I_Bone (Lower Limb),Fracture/Dislocation,Manipulation And Kirschner Wire Fixation;STANDARD;7130000;2500000
7741;SRG I_Bone (Upper Limb),Grade 1 And 2 Open Fractures/Open Dislocation Or Open Fracture-Dislocation,Wound Debridement;STANDARD;3750000;1320000
7742;SRG I_Bone And Joints (Lower Limb),,Removal Of Simple Implants (Rush Rods/Wires/K-Wires/Pins/Screws);STANDARD;4800000;1680000
7743;SRG I_Bone And Joints (Lower Limb),Plates And Screws/Nails,Removal;STANDARD;8360000;2930000
7744;SRG I_Bone And Joints (Upper Limb),,Removal Of Simple Implants (Rush Rods/Wires/K-Wires/Pins/Screws);STANDARD;4800000;1680000
7745;SRG I_Bone And Joints (Upper Limb),Plates And Screws,Removal;STANDARD;8360000;2930000
7746;SRG I_Brain,,Deep Brain Stimulation (Unilateral);STANDARD;39980000;14000000
7747;SRG I_Brain,Aneurysm/Arterio-Venous Malformation,Clipping/Excision (Complex);STANDARD;39980000;14000000
7748;SRG I_Brain,Hydrocephalus And Other Lesions,Ventriculoatrial/Ventriculoperitoneal Shunt;STANDARD;39980000;14000000
7749;SRG I_Brain,Hydrocephalus,External Ventricular Drainage (Unilateral);STANDARD;39980000;14000000
7750;SRG I_Brain,Intracerebral Tumor,Biopsy And/Or Decompression/Removal Via Craniotomy (Complex);STANDARD;39980000;14000000
